id,経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の駅前区分,前面道路の舗装状況,側道区分,側道方位区分,交通施設との近接区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建蔽率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,Ｈ３０価格,Ｈ３１価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９,属性移動Ｈ３０,属性移動Ｈ３１
2196,503194.1,128629.76,13118,0,6,2019,13118,0,6,荒川,東京都　荒川区東日暮里６－４０－９,13118,1037,10000000000000100,共同住宅,RC8F1B,111,_,10,20,8,1,区道,南,46,_,_,_,_,_,中層マンションを中心に一般住宅も見られる地域,日暮里,580,準工,準防,市街化,_,_,80,300,False,0000000000000000000000000000011111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394000,396000,402000,408000,419000,436000,463000,505000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
2197,503194.403,128368.70599999999,13102,5,13,2019,13102,5,13,中央,東京都　中央区勝どき４－２－１４,13102,471,11000000000000100,共同住宅,RC12,111,_,10,15,12,0,区道,北西,360,_,_,_,_,_,中高層の店舗兼共同住宅等が建ち並ぶ商業地域,勝どき,120,商業,防火,市街化,_,_,80,600,False,0000000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,3600000,2400000,1780000,1440000,1400000,1300000,1240000,1220000,1150000,1120000,1110000,1110000,1170000,1400000,1630000,1550000,1300000,1300000,1280000,1280000,1350000,1460000,1620000,1730000,1830000,1960000,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000001,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10011000000000,10000000000000,10011000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2198,503195.20200000005,128622.668,13118,5,8,2019,13118,5,8,荒川,東京都　荒川区東日暮里５－２４－１０,13118,235,11100000000000100,共同住宅,SRC8,111,_,10,20,8,0,区道,北,150,_,_,_,_,_,店舗、マンション、事務所等が混在する商業地域,日暮里,540,商業,防火,市街化,_,_,80,500,False,0000000000000000000001111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620000,617000,636000,740000,880000,800000,765000,752000,746000,746000,758000,770000,794000,832000,891000,985000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2199,503195.864,128546.849,13106,5,32,2019,13106,5,32,台東,東京都　台東区台東４－３３－３,13106,330,1000000000000000,_,RC9,111,台形,10,20,9,0,国道,西,440,_,_,三方路,_,近接,中高層の店舗、事務所ビルが建ち並ぶ商業地域,仲御徒町,0,商業,防火,市街化,_,_,80,800,False,0000000000000000000111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2580000,2420000,2330000,2280000,2300000,2660000,3330000,3030000,2730000,2590000,2510000,2490000,2550000,2620000,2740000,2940000,3150000,3510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2200,503196.71,128859.26,13121,0,55,2019,13121,0,55,足立,東京都　足立区西伊興２－５－１９,13121,119,10000000000000000,_,W2,111,_,12,10,2,0,区道,北,74,_,_,_,_,_,一般住宅の中に空地等が見られる住宅地域,舎人公園,780,1低専,準防,市街化,_,_,50,150,False,0000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215000,219000,228000,238000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000
2201,503196.948,128556.59800000001,13106,5,3,2019,13106,5,3,台東,東京都　台東区東上野２－１８－６,13106,383,1100000000000000,_,RC7F1B,111,_,10,15,7,1,国道,西,440,_,_,_,_,_,中高層の事務所、店舗等が多い商業地域,上野,360,商業,防火,市街化,_,_,80,800,False,1111111111111111111111111111111111111,2190000,2520000,3250000,4550000,9070000,10900000,10800000,11000000,11000000,10300000,8690000,7160000,6100000,4560000,3600000,3020000,2730000,2520000,2350000,2150000,2020000,1940000,1900000,1960000,2300000,2870000,2600000,2300000,2150000,2070000,2050000,2110000,2190000,2300000,2500000,2720000,3000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2202,503197.00200000004,128441.93199999999,13102,5,46,2019,13102,5,46,中央,東京都　中央区日本橋茅場町３－２－１２,13102,336,1100000000000000,_,SRC8,111,_,10,15,8,0,区道,北西,180,_,_,側道,北東,_,中高層の事務所ビルが建ち並ぶ商業地域,茅場町,300,商業,防火,市街化,_,_,80,600,False,0000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030000,2170000,2340000,2590000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000
2203,503197.61799999996,128650.133,13118,5,12,2019,13118,5,12,荒川,東京都　荒川区荒川３－７８－５,13118,255,100000000000100,駐車場,RC7,111,_,30,10,7,0,都道,南西,200,_,_,_,_,_,店舗、事務所、共同住宅等が建ち並ぶ商業地域,新三河島,300,商業,防火,市街化,_,_,80,500,False,0000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539000,565000,603000,658000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000
2204,503197.625,128414.045,13102,5,48,2019,13102,5,48,中央,東京都　中央区入船３－８－９,13102,162,11100000000000000,_,SRC8,111,_,12,10,8,0,区道,南西,110,_,_,_,_,_,中層事務所、店舗兼共同住宅が建ち並ぶ商業地域,新富町,210,商業,防火,市街化,_,_,80,500,False,0000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978000,1050000,1150000,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000010000000
2205,503198.01399999997,128438.381,13102,5,26,2019,13102,5,26,中央,東京都　中央区八丁堀１－９－７,13102,296,100000000000000,_,RC10,111,_,10,20,10,0,区道,南西,330,_,_,背面道,_,_,高層の店舗兼事務所が建ち並ぶ商業地域,八丁堀,150,商業,防火,市街化,_,_,80,700,False,0000000000111111111111111111111111111,0,0,0,0,0,0,0,0,0,0,14100000,9400000,7150000,5350000,4500000,4330000,4120000,3800000,3500000,3220000,3090000,2980000,2980000,3200000,3750000,4400000,4150000,3480000,3330000,3200000,3170000,3260000,3440000,3650000,3880000,4130000,4400000,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11011000000000,10000000000000,11011000000000
2206,503198.021,128525.06199999999,13106,5,15,2019,13106,5,15,台東,東京都　台東区台東１－１４－９,13106,124,11100000000000000,_,SRC7,111,_,12,10,7,0,区道,北,110,_,_,_,_,_,中高層の事務所、作業所等のビルが多い商業地域,秋葉原,600,商業,防火,市街化,_,_,80,500,False,0000000001111111111111111111111111111,0,0,0,0,0,0,0,0,0,4950000,4080000,3400000,2800000,2100000,1680000,1420000,1210000,1080000,980000,890000,810000,760000,737000,741000,841000,1040000,929000,827000,792000,770000,762000,777000,792000,817000,862000,922000,1020000,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10010010000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
2207,503199.55100000004,128404.739,13102,0,2,2019,13102,0,2,中央,東京都　中央区明石町５－１９,13102,435,10100000001000100,診療所,RC8,111,_,10,20,8,0,区道,南西,130,_,_,_,_,_,マンション、事務所、店舗等が混在する住宅地域,築地,430,2住居,防火,市街化,_,_,60,400,False,0000000000000011111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,1200000,1180000,1050000,960000,910000,870000,860000,860000,893000,1070000,1260000,1200000,1050000,1100000,1090000,1090000,1170000,1250000,1370000,1460000,1500000,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10010000000000,10010000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
2208,503199.716,128450.315,13102,5,11,2019,13102,5,11,中央,東京都　中央区日本橋兜町１３－１,13102,1105,1100000000000000,_,SRC9F2B,111,_,15,10,9,2,都道,北東,330,_,_,四方路,_,近接,高層の事務所ビルが建ち並ぶ既成商業地域,茅場町,0,商業,防火,市街化,_,_,80,700,False,0000111111111111111111111111111111111,0,0,0,0,21000000,24000000,24000000,24500000,24500000,22000000,17000000,11600000,9000000,6750000,5770000,5610000,5150000,4650000,4240000,3880000,3730000,3360000,3180000,3300000,4000000,4800000,4570000,3830000,3650000,3580000,3580000,3800000,4080000,4370000,4660000,5010000,5350000,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10010000000000,10010000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11000000000000,10000000000000,10000000000010,10010000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2209,503199.835,128618.59,13118,0,10,2019,13118,0,10,荒川,東京都　荒川区東日暮里５－５－７,13118,147,10000000000010000,_,S3,111,_,10,25,3,0,区道,西,80,_,_,_,_,_,一般住宅、事務所、作業所等が混在する地域,日暮里,700,準工,防火,市街化,_,_,60,400,False,0000000000000000000000000000001111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,404000,409000,422000,438000,465000,506000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2210,503200.12700000004,128567.20300000001,13106,5,12,2019,13106,5,12,台東,東京都　台東区上野７－２－８,13106,314,10100000000000000,_,SRC8F1B,111,_,10,10,8,1,区道,西,160,_,_,_,_,_,中高層の店舗ビル等が建ち並ぶ駅に近い商業地域,上野,180,商業,防火,市街化,_,_,80,600,False,0000000000000000000111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090000,1020000,967000,933000,941000,1090000,1330000,1180000,1070000,1040000,1010000,1000000,1030000,1050000,1100000,1170000,1270000,1410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,20000000000000,10000010000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2211,503200.19200000004,128696.12599999999,13118,0,8,2019,13118,0,8,荒川,東京都　荒川区町屋４－２８－５,13118,115,10000000000000000,_,LS2,111,_,10,12,2,0,区道,南,40,_,_,_,_,_,一般住宅、共同住宅、小工場が混在する地域,町屋,900,準工,防火,市街化,_,_,80,300,False,0000000000111111111111111111111111111,0,0,0,0,0,0,0,0,0,0,600000,535000,496000,468000,448000,431000,414000,400000,366000,348000,334000,323000,319000,320000,336000,360000,337000,321000,312000,309000,308000,310000,313000,319000,332000,351000,377000,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10001000000000,10000000000000,10000000000000
2212,503200.37899999996,128833.537,13121,0,63,2019,13121,0,63,足立,東京都　足立区西新井４－３－１４,13121,132,10000000000000000,_,W2,111,_,10,10,2,0,区道,東,60,_,_,_,_,_,一般住宅のほか、倉庫等も存する住宅地域,谷在家,910,1住居,準防,市街化,_,_,60,200,False,0000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222000,226000,235000,245000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000,10000000000000
2213,503200.992,128386.133,13102,0,4,2019,13102,0,4,中央,東京都　中央区月島３－２５－３,13102,558,10000000000000100,共同住宅,RC9,111,_,10,10,9,0,区道,南東,109,_,_,_,_,_,中高層のマンション、住宅等が混在する住宅地域,勝どき,500,2住居,防火,市街化,_,_,80,400,True,0000000000000000011111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830000,768000,730000,700000,700000,700000,725000,850000,990000,940000,830000,865000,859000,859000,952000,1010000,1130000,1190000,1210000,1260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000010000000,10000000000000,10000000000010,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2214,503201.79,128443.165,13102,5,24,2019,13102,5,24,中央,東京都　中央区日本橋茅場町２－４－６,13102,148,1100000000000000,_,SRC8,111,_,10,15,8,0,区道,南東,110,_,_,_,_,_,中高層の店舗、事務所ビルが建ち並ぶ商業地域,茅場町,100,商業,防火,市街化,_,_,80,600,False,0000000000000000000111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1410000,1330000,1300000,1300000,1370000,1580000,1850000,1750000,1490000,1440000,1390000,1380000,1430000,1510000,1630000,1740000,1870000,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000010,20000000000000,10000000000000,20000000000000,10000000000000,20000000000000,10000000000000,20000000000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2215,503202.935,128543.097,13106,5,47,2019,13106,5,47,台東,東京都　台東区台東４－１８－４,13106,99,11000000000000100,共同住宅,S5,111,_,10,15,5,0,区道,南,60,_,_,_,_,_,中高層の事業所、共同住宅等が建ち並ぶ商業地域,仲御徒町,320,商業,防火,市街化,_,_,80,500,False,0000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590000,618000,656000,722000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,11011000000000,10000000000000,10000000000000
2216,503203.32399999996,128090.17800000001,13111,9,5,2019,13111,9,5,大田,東京都　大田区城南島２－９－１５,13111,5191,1000000000,_,RC5,111,_,10,30,5,0,区道,北東,250,_,_,側道,北西,_,倉庫、配送センター、工場等が建ち並ぶ工業地域,流通センター,3300,工専,準防,市街化,_,_,60,200,False,0000000000000000000000000000000000111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,240000,251000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000000
2217,503203.453,128568.906,13106,5,24,2019,13106,5,24,台東,東京都　台東区上野７－６－１０,13106,163,1100001000000000,_,SRC8F1B,111,_,12,10,8,1,国道,南東,400,_,_,_,_,_,中高層店舗事務所ビル等が建ち並ぶ商業地域,上野,320,商業,防火,市街化,_,_,80,700,False,0000000000000000000111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310000,1240000,1190000,1160000,1170000,1340000,1650000,1480000,1340000,1310000,1270000,1270000,1290000,1320000,1380000,1470000,1580000,1720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000000000,10000000000000,10000000000010,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10010000000000,10000010000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
2218,503203.99100000004,128631.66699999999,13118,5,4,2019,13118,5,4,荒川,東京都　荒川区東日暮里３－４３－９,13118,168,11100000000000100,共同住宅,SRC10,111,不整形,10,15,10,0,都道,西,193,_,_,_,_,_,店舗、中高層マンション等が混在する商業地域,三河島,240,商業,防火,市街化,_,_,80,500,True,0000000011111111111111111111111111111,0,0,0,0,0,0,0,0,2180000,2050000,1680000,1370000,1160000,988000,860000,780000,709000,641000,583000,540000,514000,493000,483000,493000,570000,678000,637000,590000,576000,570000,570000,579000,589000,611000,643000,685000,748000,0,0,0,0,0,0,0,40000000000000,10010000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10010000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000
2219,503204.011,128486.106,13102,5,12,2019,13102,5,12,中央,東京都　中央区日本橋小伝馬町１２－２,13102,149,11100000000000000,_,SRC10,111,_,10,20,10,0,区道,南西,220,_,_,_,_,近接,中高層の店舗、事務所ビルが建ち並ぶ商業地域,小伝馬町,0,商業,防火,市街化,_,_,80,700,False,0001111111111111111111111111111111111,0,0,0,9590000,14300000,16500000,16500000,16900000,16900000,15800000,12200000,8300000,6200000,4590000,3500000,3250000,3030000,2700000,2400000,2140000,2000000,1970000,1930000,1980000,2250000,2650000,2510000,2120000,2010000,1950000,1950000,1990000,2110000,2240000,2380000,2560000,2840000,0,0,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
